Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
BSNHM1369-24_r_1.3_s_100_BSNHM1369-24,BSNHM1369-24,r_1.3_s_100_merge,>BSNHM1369-24_r_1.3_s_100_BSNHM1369-24_merge,1380138,YP_010587758.1,tribe:Tanytarsini,372108,25,18,1536,0.0,6.0,1.38,1.0,null,null,null,null,null,null
BSNHM1380-24_r_1.3_s_100_BSNHM1380-24,BSNHM1380-24,r_1.3_s_100_merge,>BSNHM1380-24_r_1.3_s_100_BSNHM1380-24_merge,1526871,AYW52169.1,family:Anthicidae,199534,7,2,1557,0.0,3.0,0.32,0.0,null,null,null,null,null,null
BSNHM1404-24_r_1_s_100_BSNHM1404-24,BSNHM1404-24,r_1_s_100_merge,>BSNHM1404-24_r_1_s_100_BSNHM1404-24_merge,2680750,AYW52169.1,family:Anthicidae,350385,74,3,1557,0.0,11.0,4.21,4.0,null,null,null,null,null,null
BSNHM1227-24_r_1_s_100_BSNHM1227-24,BSNHM1227-24,r_1_s_100_merge,>BSNHM1227-24_r_1_s_100_BSNHM1227-24_merge,611483,UKO31657.1,subfamily:Orthocladiinae,136508,19,6,1539,0.0,6.0,0.97,1.0,null,null,null,null,null,null
BSNHM1187-24_r_1.5_s_50_BSNHM1187-24,BSNHM1187-24,r_1.5_s_50_merge,>BSNHM1187-24_r_1.5_s_50_BSNHM1187-24_merge,347267,AYW52169.1,family:Anthicidae,351948,171,57,1557,0.0,20.0,6.69,7.0,null,null,null,null,null,null
BSNHM1206-24_r_1.5_s_100_BSNHM1206-24,BSNHM1206-24,r_1.5_s_100_merge,>BSNHM1206-24_r_1.5_s_100_BSNHM1206-24_merge,1526871,AYW52169.1,family:Anthicidae,186824,97,11,1557,0.0,12.0,5.67,6.0,null,null,null,null,null,null
BSNHM1381-24_r_1.3_s_50_BSNHM1381-24,BSNHM1381-24,r_1.3_s_50_merge,>BSNHM1381-24_r_1.3_s_50_BSNHM1381-24_merge,1526871,AYW52169.1,family:Anthicidae,912264,756,107,1557,0.0,74.0,32.81,31.0,null,null,null,null,null,null
BSNHM1244-24_r_1_s_50_BSNHM1244-24,BSNHM1244-24,r_1_s_50_merge,>BSNHM1244-24_r_1_s_50_BSNHM1244-24_merge,611445,UKO31657.1,subfamily:Orthocladiinae,97074,8,4,1539,0.0,3.0,0.48,0.0,null,null,null,null,null,null
BSNHM640-24_r_1.5_s_50_BSNHM640-24,BSNHM640-24,r_1.5_s_50_merge,>BSNHM640-24_r_1.5_s_50_BSNHM640-24_merge,577142,WYN07176.1,genus:Olibrus,114952,2,31,1542,0.0,1.0,0.06,0.0,null,null,null,null,null,null
BSNHM1141-24_r_1.5_s_100_BSNHM1141-24,BSNHM1141-24,r_1.5_s_100_merge,>BSNHM1141-24_r_1.5_s_100_BSNHM1141-24_merge,3042045,UKO31657.1,subfamily:Orthocladiinae,479594,46,3,1539,0.0,7.0,2.02,2.0,null,null,null,null,null,null
BSNHM601-24_r_1.3_s_50_BSNHM601-24,BSNHM601-24,r_1.3_s_50_merge,>BSNHM601-24_r_1.3_s_50_BSNHM601-24_merge,2931883,YP_010449376.1,subfamily:Polyommatinae,119730,20,4,1530,0.0,4.0,0.57,0.0,null,null,null,null,null,null
BSNHM1134-24_r_1.5_s_50_BSNHM1134-24,BSNHM1134-24,r_1.5_s_50_merge,>BSNHM1134-24_r_1.5_s_50_BSNHM1134-24_merge,2882842,YP_010587745.1,genus:Smittia,72225,1,4,1533,0.0,1.0,0.04,0.0,null,null,null,null,null,null
BSNHM619-24_r_1.3_s_100_BSNHM619-24,BSNHM619-24,r_1.3_s_100_merge,>BSNHM619-24_r_1.3_s_100_BSNHM619-24_merge,131577,ASW26902.1,tribe:Sermylini,338936,139,6,1563,0.0,16.0,7.87,7.0,null,null,null,null,null,null
BSNHM1355-24_r_1.5_s_50_BSNHM1355-24,BSNHM1355-24,r_1.5_s_50_merge,>BSNHM1355-24_r_1.5_s_50_BSNHM1355-24_merge,2882381,YP_010587758.1,tribe:Tanytarsini,497518,141,60,1536,0.0,18.0,7.45,7.0,null,null,null,null,null,null
BSNHM603-24_r_1.5_s_50_BSNHM603-24,BSNHM603-24,r_1.5_s_50_merge,>BSNHM603-24_r_1.5_s_50_BSNHM603-24_merge,907506,YP_010449376.1,subfamily:Polyommatinae,707911,931,82,1530,4.0,84.0,35.82,36.0,null,null,null,null,null,null
BSNHM1229-24_r_1.5_s_50_BSNHM1229-24,BSNHM1229-24,r_1.5_s_50_merge,>BSNHM1229-24_r_1.5_s_50_BSNHM1229-24_merge,611481,UKO31657.1,subfamily:Orthocladiinae,165777,0,16,1539,0.0,0.0,0.0,0.0,null,null,null,null,null,null
BSNHM655-24_r_1.5_s_100_BSNHM655-24,BSNHM655-24,r_1.5_s_100_merge,>BSNHM655-24_r_1.5_s_100_BSNHM655-24_merge,2746747,QKX48739.1,species:Linoclostis gonatias,187404,47,1,1530,0.0,8.0,2.61,3.0,null,null,null,null,null,null
BSNHM619-24_r_1.5_s_50_BSNHM619-24,BSNHM619-24,r_1.5_s_50_merge,>BSNHM619-24_r_1.5_s_50_BSNHM619-24_merge,131577,ASW26902.1,tribe:Sermylini,338936,160,88,1563,0.0,19.0,7.78,8.0,null,null,null,null,null,null
BSNHM1198-24_r_1_s_100_BSNHM1198-24,BSNHM1198-24,r_1_s_100_merge,>BSNHM1198-24_r_1_s_100_BSNHM1198-24_merge,347267,AYW52169.1,family:Anthicidae,147721,7,0,1557,0.0,2.0,0.37,0.0,null,null,null,null,null,null
BSNHM621-24_r_1_s_50_BSNHM621-24,BSNHM621-24,r_1_s_50_merge,>BSNHM621-24_r_1_s_50_BSNHM621-24_merge,131577,ASW26902.1,tribe:Sermylini,197858,428,10,1563,0.0,44.0,21.1,19.0,null,null,null,null,null,null
BSNHM1395-24_r_1_s_100_BSNHM1395-24,BSNHM1395-24,r_1_s_100_merge,>BSNHM1395-24_r_1_s_100_BSNHM1395-24_merge,1526871,AYW52169.1,family:Anthicidae,288724,51,1,1557,0.0,9.0,2.73,2.0,null,null,null,null,null,null
BSNHM1222-24_r_1.3_s_50_BSNHM1222-24,BSNHM1222-24,r_1.3_s_50_merge,>BSNHM1222-24_r_1.3_s_50_BSNHM1222-24_merge,1526871,AYW52169.1,family:Anthicidae,119521,21,5,1557,0.0,3.0,0.66,0.0,null,null,null,null,null,null
BSNHM1377-24_r_1.5_s_50_BSNHM1377-24,BSNHM1377-24,r_1.5_s_50_merge,>BSNHM1377-24_r_1.5_s_50_BSNHM1377-24_merge,2639739,AYW52169.1,family:Anthicidae,175683,11,7,1557,0.0,3.0,0.38,0.0,null,null,null,null,null,null
BSNHM1229-24_r_1.3_s_100_BSNHM1229-24,BSNHM1229-24,r_1.3_s_100_merge,>BSNHM1229-24_r_1.3_s_100_BSNHM1229-24_merge,611481,UKO31657.1,subfamily:Orthocladiinae,165777,1,7,1539,0.0,1.0,0.08,0.0,null,null,null,null,null,null
BSNHM579-24_r_1.3_s_50_BSNHM579-24,BSNHM579-24,r_1.3_s_50_merge,>BSNHM579-24_r_1.3_s_50_BSNHM579-24_merge,119269,YP_010947359.1,species:Endromis versicolora,1147062,408,13,1530,1.0,29.0,12.32,12.0,null,null,null,null,null,null
BSNHM642-24_r_1.3_s_50_BSNHM642-24,BSNHM642-24,r_1.3_s_50_merge,>BSNHM642-24_r_1.3_s_50_BSNHM642-24_merge,577142,WYN07176.1,genus:Olibrus,196899,74,19,1542,0.0,13.0,2.3,2.0,null,null,null,null,null,null
BSNHM1282-24_r_1.3_s_50_BSNHM1282-24,BSNHM1282-24,r_1.3_s_50_merge,>BSNHM1282-24_r_1.3_s_50_BSNHM1282-24_merge,1278988,YP_010587784.1,genus:Dicrotendipes,102940,1,7,1533,0.0,1.0,0.02,0.0,null,null,null,null,null,null
BSNHM1351-24_r_1.3_s_100_BSNHM1351-24,BSNHM1351-24,r_1.3_s_100_merge,>BSNHM1351-24_r_1.3_s_100_BSNHM1351-24_merge,879780,YP_010951016.1,genus:Thienemanniella,134379,3,3,1533,0.0,1.0,0.16,0.0,null,null,null,null,null,null
BSNHM1217-24_r_1.5_s_50_BSNHM1217-24,BSNHM1217-24,r_1.5_s_50_merge,>BSNHM1217-24_r_1.5_s_50_BSNHM1217-24_merge,2017636,AYW52169.1,family:Anthicidae,124567,40,9,1557,0.0,8.0,1.44,1.0,null,null,null,null,null,null
BSNHM1289-24_r_1.3_s_100_BSNHM1289-24,BSNHM1289-24,r_1.3_s_100_merge,>BSNHM1289-24_r_1.3_s_100_BSNHM1289-24_merge,1051995,XDG28788.1,genus:Glyptotendipes,150245,57,0,1533,0.0,8.0,2.67,3.0,null,null,null,null,null,null
BSNHM1394-24_r_1_s_100_BSNHM1394-24,BSNHM1394-24,r_1_s_100_merge,>BSNHM1394-24_r_1_s_100_BSNHM1394-24_merge,1526871,AYW52169.1,family:Anthicidae,654557,110,4,1557,0.0,11.0,5.76,6.0,null,null,null,null,null,null
BSNHM1364-24_r_1_s_100_BSNHM1364-24,BSNHM1364-24,r_1_s_100_merge,>BSNHM1364-24_r_1_s_100_BSNHM1364-24_merge,1124594,YP_010587758.1,tribe:Tanytarsini,230125,403,0,1536,1.0,48.0,17.32,17.0,null,null,null,null,null,null
BSNHM616-24_r_1_s_50_BSNHM616-24,BSNHM616-24,r_1_s_50_merge,>BSNHM616-24_r_1_s_50_BSNHM616-24_merge,2339872,APA34336.1,species:Dysstroma truncata,763656,181,8,1533,1.0,20.0,7.35,7.0,null,null,null,null,null,null
BSNHM1192-24_r_1.5_s_100_BSNHM1192-24,BSNHM1192-24,r_1.5_s_100_merge,>BSNHM1192-24_r_1.5_s_100_BSNHM1192-24_merge,347267,AYW52169.1,family:Anthicidae,851426,509,42,1557,0.0,57.0,32.07,34.0,null,null,null,null,null,null
BSNHM1184-24_r_1_s_50_BSNHM1184-24,BSNHM1184-24,r_1_s_50_merge,>BSNHM1184-24_r_1_s_50_BSNHM1184-24_merge,347267,AYW52169.1,family:Anthicidae,261853,195,9,1557,0.0,16.0,7.96,8.0,null,null,null,null,null,null
BSNHM1385-24_r_1.3_s_50_BSNHM1385-24,BSNHM1385-24,r_1.3_s_50_merge,>BSNHM1385-24_r_1.3_s_50_BSNHM1385-24_merge,1526871,AYW52169.1,family:Anthicidae,372983,137,16,1557,0.0,13.0,6.13,6.0,null,null,null,null,null,null
BSNHM1187-24_r_1_s_100_BSNHM1187-24,BSNHM1187-24,r_1_s_100_merge,>BSNHM1187-24_r_1_s_100_BSNHM1187-24_merge,347267,AYW52169.1,family:Anthicidae,351948,84,1,1557,0.0,13.0,4.17,4.0,null,null,null,null,null,null
BSNHM1298-24_r_1.3_s_50_BSNHM1298-24,BSNHM1298-24,r_1.3_s_50_merge,>BSNHM1298-24_r_1.3_s_50_BSNHM1298-24_merge,3039816,XCX10659.1,species:Microtendipes baishanzuensis,107283,1,9,1533,0.0,1.0,0.05,0.0,null,null,null,null,null,null
BSNHM582-24_r_1.3_s_100_BSNHM582-24,BSNHM582-24,r_1.3_s_100_merge,>BSNHM582-24_r_1.3_s_100_BSNHM582-24_merge,907506,YP_010449376.1,subfamily:Polyommatinae,273109,2,0,1530,0.0,1.0,0.08,0.0,null,null,null,null,null,null
BSNHM1259-24_r_1_s_100_BSNHM1259-24,BSNHM1259-24,r_1_s_100_merge,>BSNHM1259-24_r_1_s_100_BSNHM1259-24_merge,611416,UKO31657.1,subfamily:Orthocladiinae,236602,2,2,1539,0.0,1.0,0.15,0.0,null,null,null,null,null,null
BSNHM1162-24_r_1_s_100_BSNHM1162-24,BSNHM1162-24,r_1_s_100_merge,>BSNHM1162-24_r_1_s_100_BSNHM1162-24_merge,2882366,UKO31657.1,subfamily:Orthocladiinae,296349,50,3,1539,0.0,11.0,2.34,2.0,null,null,null,null,null,null
BSNHM581-24_r_1.5_s_50_BSNHM581-24,BSNHM581-24,r_1.5_s_50_merge,>BSNHM581-24_r_1.5_s_50_BSNHM581-24_merge,1558291,XHZ04234.1,genus:Sufetula,396703,31,14,1527,0.0,4.0,1.21,1.0,null,null,null,null,null,null
BSNHM1307-24_r_1.3_s_100_BSNHM1307-24,BSNHM1307-24,r_1.3_s_100_merge,>BSNHM1307-24_r_1.3_s_100_BSNHM1307-24_merge,2882553,XMH32809.1,genus:Parachironomus,94891,3,2,1533,0.0,2.0,0.19,0.0,null,null,null,null,null,null
BSNHM1382-24_r_1_s_100_BSNHM1382-24,BSNHM1382-24,r_1_s_100_merge,>BSNHM1382-24_r_1_s_100_BSNHM1382-24_merge,1526871,AYW52169.1,family:Anthicidae,234441,28,1,1557,0.0,4.0,1.3,1.0,null,null,null,null,null,null
BSNHM1331-24_r_1.5_s_50_BSNHM1331-24,BSNHM1331-24,r_1.5_s_50_merge,>BSNHM1331-24_r_1.5_s_50_BSNHM1331-24_merge,2050727,XAL82860.1,genus:Potthastia,890965,999,60,1533,4.0,82.0,30.88,27.0,null,null,null,null,null,null
BSNHM1174-24_r_1_s_100_BSNHM1174-24,BSNHM1174-24,r_1_s_100_merge,>BSNHM1174-24_r_1_s_100_BSNHM1174-24_merge,2605031,AYW52169.1,family:Anthicidae,296091,125,0,1557,0.0,14.0,6.54,6.0,null,null,null,null,null,null
BSNHM1394-24_r_1.5_s_50_BSNHM1394-24,BSNHM1394-24,r_1.5_s_50_merge,>BSNHM1394-24_r_1.5_s_50_BSNHM1394-24_merge,1526871,AYW52169.1,family:Anthicidae,654557,179,130,1557,0.0,21.0,7.29,7.0,null,null,null,null,null,null
BSNHM1355-24_r_1_s_100_BSNHM1355-24,BSNHM1355-24,r_1_s_100_merge,>BSNHM1355-24_r_1_s_100_BSNHM1355-24_merge,2882381,YP_010587758.1,tribe:Tanytarsini,497518,101,2,1536,1.0,17.0,6.48,6.0,null,null,null,null,null,null
BSNHM1312-24_r_1.3_s_100_BSNHM1312-24,BSNHM1312-24,r_1.3_s_100_merge,>BSNHM1312-24_r_1.3_s_100_BSNHM1312-24_merge,2729703,QUB02909.1,genus:Polypedilum,325408,6,10,1536,0.0,3.0,0.33,0.0,null,null,null,null,null,null
BSNHM593-24_r_1.5_s_50_BSNHM593-24,BSNHM593-24,r_1.5_s_50_merge,>BSNHM593-24_r_1.5_s_50_BSNHM593-24_merge,907506,YP_010449376.1,subfamily:Polyommatinae,211726,211,96,1530,0.0,24.0,8.81,9.0,null,null,null,null,null,null
BSNHM1340-24_r_1.3_s_100_BSNHM1340-24,BSNHM1340-24,r_1.3_s_100_merge,>BSNHM1340-24_r_1.3_s_100_BSNHM1340-24_merge,3040859,XAL82834.1,genus:Diamesa,280431,52,5,1533,0.0,8.0,2.33,2.0,null,null,null,null,null,null
BSNHM639-24_r_1.3_s_100_BSNHM639-24,BSNHM639-24,r_1.3_s_100_merge,>BSNHM639-24_r_1.3_s_100_BSNHM639-24_merge,1425589,QWB85678.1,genus:Orsodacne,71907,2,2,1539,0.0,1.0,0.11,0.0,null,null,null,null,null,null
BSNHM1213-24_r_1_s_50_BSNHM1213-24,BSNHM1213-24,r_1_s_50_merge,>BSNHM1213-24_r_1_s_50_BSNHM1213-24_merge,2017636,AYW52169.1,family:Anthicidae,99422,2,11,1557,0.0,1.0,0.14,0.0,null,null,null,null,null,null
BSNHM1386-24_r_1_s_100_BSNHM1386-24,BSNHM1386-24,r_1_s_100_merge,>BSNHM1386-24_r_1_s_100_BSNHM1386-24_merge,1526871,AYW52169.1,family:Anthicidae,213333,8,1,1557,0.0,2.0,0.38,0.0,null,null,null,null,null,null
BSNHM653-24_r_1_s_50_BSNHM653-24,BSNHM653-24,r_1_s_50_merge,>BSNHM653-24_r_1_s_50_BSNHM653-24_merge,2746747,QKX48739.1,species:Linoclostis gonatias,256766,16,8,1530,0.0,4.0,0.6,0.0,null,null,null,null,null,null
BSNHM609-24_r_1.3_s_100_BSNHM609-24,BSNHM609-24,r_1.3_s_100_merge,>BSNHM609-24_r_1.3_s_100_BSNHM609-24_merge,1870305,WWT36253.1,species:Scotopteryx mucronata,190960,97,0,1533,1.0,15.0,5.04,4.0,null,null,null,null,null,null
BSNHM1399-24_r_1.5_s_50_BSNHM1399-24,BSNHM1399-24,r_1.5_s_50_merge,>BSNHM1399-24_r_1.5_s_50_BSNHM1399-24_merge,1526871,AYW52169.1,family:Anthicidae,527062,113,47,1557,0.0,18.0,4.27,4.0,null,null,null,null,null,null
BSNHM584-24_r_1.3_s_50_BSNHM584-24,BSNHM584-24,r_1.3_s_50_merge,>BSNHM584-24_r_1.3_s_50_BSNHM584-24_merge,2931883,YP_010449376.1,subfamily:Polyommatinae,117954,69,0,1530,0.0,14.0,1.93,2.0,null,null,null,null,null,null
BSNHM1157-24_r_1.3_s_100_BSNHM1157-24,BSNHM1157-24,r_1.3_s_100_merge,>BSNHM1157-24_r_1.3_s_100_BSNHM1157-24_merge,2578929,XAL82925.1,genus:Orthocladius,82403,21,1,1533,0.0,5.0,1.02,1.0,null,null,null,null,null,null
BSNHM1360-24_r_1.3_s_50_BSNHM1360-24,BSNHM1360-24,r_1.3_s_50_merge,>BSNHM1360-24_r_1.3_s_50_BSNHM1360-24_merge,1380138,YP_010587758.1,tribe:Tanytarsini,200310,7,34,1536,0.0,2.0,0.24,0.0,null,null,null,null,null,null
BSNHM1185-24_r_1_s_50_BSNHM1185-24,BSNHM1185-24,r_1_s_50_merge,>BSNHM1185-24_r_1_s_50_BSNHM1185-24_merge,347267,AYW52169.1,family:Anthicidae,480905,558,12,1557,0.0,34.0,17.88,18.0,null,null,null,null,null,null
BSNHM587-24_r_1.3_s_50_BSNHM587-24,BSNHM587-24,r_1.3_s_50_merge,>BSNHM587-24_r_1.3_s_50_BSNHM587-24_merge,575440,YP_010597222.1,genus:Polyommatus,166065,35,4,1530,0.0,6.0,1.32,1.0,null,null,null,null,null,null
BSNHM1132-24_r_1_s_100_BSNHM1132-24,BSNHM1132-24,r_1_s_100_merge,>BSNHM1132-24_r_1_s_100_BSNHM1132-24_merge,2882957,UKO31657.1,subfamily:Orthocladiinae,112589,17,2,1539,0.0,4.0,0.81,0.0,null,null,null,null,null,null
